user,z0,z1,z2,predicted_class
1721,0.19387755102040816,0.0,0.8061224489795918,2
1722,0.9019607843137255,0.0,0.09803921568627451,0
1723,0.9900990099009901,0.0,0.009900990099009901,0
1724,0.9900990099009901,0.0,0.009900990099009901,0
1725,0.9900990099009901,0.009900990099009901,0.0,0
1726,1.0,0.0,0.0,0
1727,1.0,0.0,0.0,0
1728,0.9803921568627451,0.0196078431372549,0.0,0
1729,1.0,0.0,0.0,0
1730,0.9166666666666666,0.08333333333333333,0.0,0
1731,0.6050420168067226,0.0,0.3949579831932773,0
1732,0.2222222222222222,0.7777777777777777,0.0,1
1733,0.009900990099009901,0.9900990099009901,0.0,1
1734,0.9900990099009901,0.009900990099009901,0.0,0
1735,0.6966292134831461,0.14606741573033707,0.15730337078651688,0
1736,1.0,0.0,0.0,0
1737,0.9696969696969697,0.0,0.030303030303030304,0
1738,0.9591836734693877,0.04081632653061225,0.0,0
1739,1.0,0.0,0.0,0
1740,1.0,0.0,0.0,0
1741,1.0,0.0,0.0,0
1742,0.99,0.01,0.0,0
1743,1.0,0.0,0.0,0
1744,1.0,0.0,0.0,0
1745,0.9417475728155339,0.058252427184466014,0.0,0
1746,1.0,0.0,0.0,0
1747,0.8924731182795699,0.10752688172043012,0.0,0
1748,0.9065420560747662,0.09345794392523364,0.0,0
1749,0.98,0.0,0.02,0
1750,0.0,1.0,0.0,1
1751,0.0,0.0,1.0,2
1752,1.0,0.0,0.0,0
1753,1.0,0.0,0.0,0
1754,0.9803921568627451,0.0196078431372549,0.0,0
1755,0.98,0.02,0.0,0
1756,0.9795918367346939,0.020408163265306124,0.0,0
1757,0.13414634146341464,0.8658536585365854,0.0,1
1758,0.9801980198019802,0.019801980198019802,0.0,0
1759,1.0,0.0,0.0,0
1760,1.0,0.0,0.0,0
1761,0.9772727272727273,0.022727272727272728,0.0,0
1762,1.0,0.0,0.0,0
1763,1.0,0.0,0.0,0
1764,0.9900990099009901,0.009900990099009901,0.0,0
1765,0.030303030303030304,0.9696969696969697,0.0,1
1766,1.0,0.0,0.0,0
1767,1.0,0.0,0.0,0
1768,0.4831460674157304,0.31460674157303375,0.20224719101123598,0
1769,1.0,0.0,0.0,0
1770,1.0,0.0,0.0,0
1771,0.019047619047619046,0.03809523809523809,0.9428571428571428,2
1772,1.0,0.0,0.0,0
1773,1.0,0.0,0.0,0
1774,1.0,0.0,0.0,0
1775,1.0,0.0,0.0,0
1776,0.9801980198019802,0.019801980198019802,0.0,0
1777,1.0,0.0,0.0,0
1778,1.0,0.0,0.0,0
1779,1.0,0.0,0.0,0
1780,0.5111111111111111,0.4888888888888889,0.0,0
1781,0.9803921568627451,0.00980392156862745,0.00980392156862745,0
1782,1.0,0.0,0.0,0
1783,1.0,0.0,0.0,0
1784,1.0,0.0,0.0,0
1785,0.12371134020618557,0.0,0.8762886597938144,2
1786,0.8387096774193549,0.16129032258064516,0.0,0
1787,0.008928571428571428,0.26785714285714285,0.7232142857142857,2
1788,1.0,0.0,0.0,0
1789,1.0,0.0,0.0,0
1790,1.0,0.0,0.0,0
1791,1.0,0.0,0.0,0
1792,0.9238095238095237,0.07619047619047618,0.0,0
1793,0.29729729729729726,0.7027027027027026,0.0,1
1794,1.0,0.0,0.0,0
1795,1.0,0.0,0.0,0
1796,0.0,1.0,0.0,1
1797,0.9313725490196078,0.0,0.06862745098039216,0
1798,0.99,0.0,0.01,0
1799,0.9900990099009901,0.009900990099009901,0.0,0
1800,0.9801980198019802,0.019801980198019802,0.0,0
1801,0.979381443298969,0.020618556701030927,0.0,0
1802,0.9801980198019802,0.019801980198019802,0.0,0
1803,1.0,0.0,0.0,0
1804,1.0,0.0,0.0,0
1805,0.9705882352941176,0.0,0.029411764705882353,0
1806,1.0,0.0,0.0,0
1807,1.0,0.0,0.0,0
1808,0.9801980198019802,0.0,0.019801980198019802,0
1809,0.9578947368421052,0.0,0.042105263157894736,0
1810,1.0,0.0,0.0,0
1811,1.0,0.0,0.0,0
1812,0.9894736842105263,0.010526315789473686,0.0,0
1813,1.0,0.0,0.0,0
1814,1.0,0.0,0.0,0
1815,1.0,0.0,0.0,0
1816,1.0,0.0,0.0,0
1817,1.0,0.0,0.0,0
1818,0.9894736842105263,0.010526315789473686,0.0,0
1819,1.0,0.0,0.0,0
1820,0.9900990099009901,0.009900990099009901,0.0,0
1821,1.0,0.0,0.0,0
1822,1.0,0.0,0.0,0
1823,1.0,0.0,0.0,0
1824,1.0,0.0,0.0,0
1825,0.98989898989899,0.010101010101010102,0.0,0
1826,1.0,0.0,0.0,0
1827,1.0,0.0,0.0,0
1828,1.0,0.0,0.0,0
1829,1.0,0.0,0.0,0
1830,1.0,0.0,0.0,0
1831,0.9306930693069306,0.06930693069306931,0.0,0
1832,0.88,0.12,0.0,0
1833,0.9615384615384615,0.038461538461538464,0.0,0
1834,0.9897959183673469,0.010204081632653062,0.0,0
1835,1.0,0.0,0.0,0
1836,0.883495145631068,0.11650485436893203,0.0,0
1837,0.9900990099009901,0.009900990099009901,0.0,0
1838,0.9896907216494846,0.010309278350515464,0.0,0
1839,0.9382716049382716,0.06172839506172839,0.0,0
1840,1.0,0.0,0.0,0
1841,0.9900990099009901,0.009900990099009901,0.0,0
1842,0.8392857142857143,0.00892857142857143,0.1517857142857143,0
1843,0.98989898989899,0.010101010101010102,0.0,0
1844,1.0,0.0,0.0,0
1845,0.9405940594059405,0.009900990099009901,0.04950495049504951,0
1846,0.9029126213592233,0.08737864077669902,0.009708737864077669,0
1847,0.25925925925925924,0.7407407407407407,0.0,1
1848,0.9900990099009901,0.0,0.009900990099009901,0
1849,0.9900990099009901,0.009900990099009901,0.0,0
1850,0.913978494623656,0.08602150537634409,0.0,0
1851,1.0,0.0,0.0,0
1852,0.15555555555555556,0.0,0.8444444444444444,2
1853,0.9696969696969697,0.030303030303030304,0.0,0
1854,1.0,0.0,0.0,0
1855,1.0,0.0,0.0,0
1856,1.0,0.0,0.0,0
1857,1.0,0.0,0.0,0
1858,1.0,0.0,0.0,0
1859,1.0,0.0,0.0,0
1860,1.0,0.0,0.0,0
1861,1.0,0.0,0.0,0
1862,1.0,0.0,0.0,0
1863,1.0,0.0,0.0,0
1864,1.0,0.0,0.0,0
1865,1.0,0.0,0.0,0
1866,0.9591836734693877,0.04081632653061225,0.0,0
1867,0.9591836734693877,0.04081632653061225,0.0,0
1868,0.9803921568627451,0.0,0.0196078431372549,0
1869,0.9705882352941176,0.00980392156862745,0.0196078431372549,0
1870,1.0,0.0,0.0,0
1871,1.0,0.0,0.0,0
1872,0.24038461538461536,0.7596153846153846,0.0,1
1873,1.0,0.0,0.0,0
1874,1.0,0.0,0.0,0
1875,0.8365384615384615,0.16346153846153846,0.0,0
1876,0.968421052631579,0.0,0.03157894736842105,0
1877,0.9900990099009901,0.009900990099009901,0.0,0
1878,0.0196078431372549,0.0392156862745098,0.9411764705882353,2
1879,0.9791666666666666,0.020833333333333336,0.0,0
1880,0.9900990099009901,0.0,0.009900990099009901,0
1881,0.99,0.0,0.01,0
1882,0.0,0.06930693069306931,0.9306930693069306,2
1883,0.99,0.01,0.0,0
1884,0.98989898989899,0.010101010101010102,0.0,0
1885,0.10576923076923077,0.8846153846153846,0.009615384615384616,1
1886,0.9117647058823529,0.0,0.08823529411764705,0
1887,0.0784313725490196,0.9215686274509803,0.0,1
1888,0.14285714285714288,0.846938775510204,0.010204081632653062,1
1889,0.9148936170212766,0.010638297872340427,0.07446808510638299,0
1890,1.0,0.0,0.0,0
1891,0.9029126213592233,0.0,0.0970873786407767,0
1892,0.9696969696969697,0.0,0.030303030303030304,0
1893,1.0,0.0,0.0,0
1894,0.9900990099009901,0.009900990099009901,0.0,0
1895,0.9803921568627451,0.0196078431372549,0.0,0
1896,0.9615384615384615,0.009615384615384616,0.028846153846153844,0
1897,0.6702127659574468,0.3297872340425532,0.0,0
1898,1.0,0.0,0.0,0
1899,0.9523809523809523,0.0,0.047619047619047616,0
1900,1.0,0.0,0.0,0
1901,0.9900990099009901,0.009900990099009901,0.0,0
1902,0.9166666666666666,0.046296296296296294,0.037037037037037035,0
1903,0.9108910891089109,0.0,0.0891089108910891,0
1904,0.7719298245614035,0.17543859649122806,0.05263157894736841,0
1905,0.9900990099009901,0.0,0.009900990099009901,0
1906,1.0,0.0,0.0,0
1907,1.0,0.0,0.0,0
1908,0.9900990099009901,0.009900990099009901,0.0,0
1909,0.48598130841121495,0.5140186915887851,0.0,1
1910,1.0,0.0,0.0,0
1911,0.9900990099009901,0.009900990099009901,0.0,0
1912,0.98989898989899,0.010101010101010102,0.0,0
1913,0.9803921568627451,0.0196078431372549,0.0,0
1914,1.0,0.0,0.0,0
1915,1.0,0.0,0.0,0
1916,0.05102040816326531,0.14285714285714288,0.8061224489795918,2
1917,0.20909090909090908,0.7909090909090909,0.0,1
1918,0.978021978021978,0.021978021978021976,0.0,0
1919,1.0,0.0,0.0,0
1920,1.0,0.0,0.0,0
1921,0.9690721649484536,0.030927835051546393,0.0,0
1922,1.0,0.0,0.0,0
1923,1.0,0.0,0.0,0
1924,0.970873786407767,0.029126213592233007,0.0,0
1925,1.0,0.0,0.0,0
1926,0.9900990099009901,0.0,0.009900990099009901,0
1927,0.8557692307692307,0.14423076923076922,0.0,0
1928,1.0,0.0,0.0,0
1929,0.98,0.02,0.0,0
1930,1.0,0.0,0.0,0
1931,0.9900990099009901,0.009900990099009901,0.0,0
1932,0.99,0.0,0.01,0
1933,0.6407766990291263,0.3592233009708738,0.0,0
1934,0.97,0.0,0.03,0
1935,1.0,0.0,0.0,0
1936,0.9789473684210526,0.0,0.021052631578947368,0
1937,1.0,0.0,0.0,0
1938,0.9705882352941176,0.0,0.029411764705882353,0
1939,0.9900990099009901,0.0,0.009900990099009901,0
1940,1.0,0.0,0.0,0
1941,1.0,0.0,0.0,0
1942,0.8725490196078431,0.0,0.12745098039215685,0
1943,1.0,0.0,0.0,0
1944,1.0,0.0,0.0,0
1945,0.4601769911504425,0.5398230088495576,0.0,1
1946,0.10843373493975904,0.16867469879518074,0.7228915662650602,2
1947,0.99,0.0,0.01,0
1948,0.9126213592233009,0.08737864077669902,0.0,0
1949,0.9263157894736842,0.021052631578947368,0.05263157894736842,0
1950,0.0,0.019801980198019802,0.9801980198019802,2
1951,0.7222222222222222,0.0,0.27777777777777773,0
1952,1.0,0.0,0.0,0
1953,0.9428571428571428,0.047619047619047616,0.009523809523809523,0
1954,1.0,0.0,0.0,0
1955,1.0,0.0,0.0,0
1956,0.9789473684210526,0.021052631578947368,0.0,0
1957,0.9696969696969697,0.030303030303030304,0.0,0
1958,1.0,0.0,0.0,0
1959,1.0,0.0,0.0,0
1960,0.9900990099009901,0.0,0.009900990099009901,0
1961,0.95,0.05,0.0,0
1962,0.9519230769230769,0.0,0.04807692307692308,0
1963,1.0,0.0,0.0,0
1964,0.8556701030927835,0.1443298969072165,0.0,0
1965,0.9795918367346939,0.020408163265306124,0.0,0
1966,1.0,0.0,0.0,0
1967,0.6020408163265306,0.3979591836734694,0.0,0
1968,0.9801980198019802,0.019801980198019802,0.0,0
1969,1.0,0.0,0.0,0
1970,0.9900990099009901,0.009900990099009901,0.0,0
1971,1.0,0.0,0.0,0
1972,1.0,0.0,0.0,0
1973,0.98,0.0,0.02,0
1974,1.0,0.0,0.0,0
1975,0.9166666666666666,0.046296296296296294,0.037037037037037035,0
1976,0.7525773195876289,0.24742268041237114,0.0,0
1977,1.0,0.0,0.0,0
1978,1.0,0.0,0.0,0
1979,0.010416666666666668,0.9895833333333334,0.0,1
1980,1.0,0.0,0.0,0
1981,0.7130434782608696,0.13043478260869565,0.1565217391304348,0
1982,1.0,0.0,0.0,0
1983,0.99,0.01,0.0,0
1984,0.8823529411764706,0.09803921568627451,0.0196078431372549,0
1985,0.028846153846153844,0.04807692307692308,0.923076923076923,2
1986,1.0,0.0,0.0,0
1987,0.7010309278350516,0.29896907216494845,0.0,0
1988,0.6666666666666667,0.0,0.33333333333333337,0
1989,1.0,0.0,0.0,0
1990,1.0,0.0,0.0,0
1991,1.0,0.0,0.0,0
1992,0.9803921568627451,0.00980392156862745,0.00980392156862745,0
1993,1.0,0.0,0.0,0
1994,0.875,0.010416666666666668,0.11458333333333334,0
1995,1.0,0.0,0.0,0
1996,0.9900990099009901,0.009900990099009901,0.0,0
1997,1.0,0.0,0.0,0
1998,1.0,0.0,0.0,0
1999,0.98989898989899,0.010101010101010102,0.0,0
2000,0.8928571428571428,0.10714285714285712,0.0,0
2001,0.9900990099009901,0.009900990099009901,0.0,0
2002,0.21929824561403508,0.7807017543859648,0.0,1
2003,0.97,0.02,0.01,0
2004,0.9607843137254901,0.00980392156862745,0.029411764705882353,0
2005,1.0,0.0,0.0,0
2006,0.163265306122449,0.5306122448979592,0.30612244897959184,1
2007,0.9166666666666667,0.08333333333333334,0.0,0
2008,0.9795918367346939,0.020408163265306124,0.0,0
2009,0.9702970297029703,0.019801980198019802,0.009900990099009901,0
2010,1.0,0.0,0.0,0
2011,0.9423076923076923,0.038461538461538464,0.019230769230769232,0
2012,1.0,0.0,0.0,0
2013,1.0,0.0,0.0,0
2014,0.030303030303030304,0.010101010101010102,0.9595959595959596,2
2015,0.9787234042553191,0.02127659574468085,0.0,0
2016,1.0,0.0,0.0,0
2017,1.0,0.0,0.0,0
2018,0.14018691588785046,0.8598130841121495,0.0,1
2019,0.9803921568627451,0.00980392156862745,0.00980392156862745,0
2020,0.0,0.22857142857142856,0.7714285714285715,2
2021,0.9900990099009901,0.009900990099009901,0.0,0
2022,1.0,0.0,0.0,0
2023,1.0,0.0,0.0,0
2024,0.9900990099009901,0.009900990099009901,0.0,0
2025,1.0,0.0,0.0,0
2026,1.0,0.0,0.0,0
2027,1.0,0.0,0.0,0
2028,0.7818181818181817,0.21818181818181814,0.0,0
2029,0.9896907216494846,0.010309278350515464,0.0,0
2030,1.0,0.0,0.0,0
2031,1.0,0.0,0.0,0
2032,1.0,0.0,0.0,0
2033,1.0,0.0,0.0,0
2034,0.9900990099009901,0.0,0.009900990099009901,0
2035,1.0,0.0,0.0,0
2036,1.0,0.0,0.0,0
2037,1.0,0.0,0.0,0
2038,1.0,0.0,0.0,0
2039,1.0,0.0,0.0,0
2040,0.98,0.02,0.0,0
2041,0.009900990099009901,0.1188118811881188,0.8712871287128713,2
2042,0.9801980198019802,0.019801980198019802,0.0,0
2043,1.0,0.0,0.0,0
2044,0.9519230769230769,0.038461538461538464,0.009615384615384616,0
2045,0.6476190476190476,0.35238095238095235,0.0,0
2046,0.9696969696969697,0.030303030303030304,0.0,0
2047,0.9897959183673469,0.0,0.010204081632653062,0
2048,1.0,0.0,0.0,0
2049,1.0,0.0,0.0,0
2050,0.5632183908045977,0.4367816091954023,0.0,0
2051,0.9803921568627451,0.0196078431372549,0.0,0
2052,0.9803921568627451,0.0,0.0196078431372549,0
2053,1.0,0.0,0.0,0
2054,0.9056603773584905,0.09433962264150944,0.0,0
2055,0.9900990099009901,0.0,0.009900990099009901,0
2056,1.0,0.0,0.0,0
2057,0.9462365591397849,0.053763440860215055,0.0,0
2058,1.0,0.0,0.0,0
2059,0.9238095238095237,0.06666666666666667,0.009523809523809523,0
2060,0.9900990099009901,0.009900990099009901,0.0,0
2061,1.0,0.0,0.0,0
2062,1.0,0.0,0.0,0
2063,0.8735632183908045,0.045977011494252866,0.08045977011494253,0
2064,1.0,0.0,0.0,0
2065,0.96,0.04,0.0,0
2066,0.0196078431372549,0.9803921568627451,0.0,1
2067,0.9603960396039604,0.039603960396039604,0.0,0
2068,1.0,0.0,0.0,0
2069,1.0,0.0,0.0,0
2070,1.0,0.0,0.0,0
2071,1.0,0.0,0.0,0
2072,0.6396396396396397,0.3603603603603604,0.0,0
2073,0.9411764705882353,0.0,0.058823529411764705,0
2074,0.7222222222222222,0.27777777777777773,0.0,0
2075,0.15463917525773196,0.845360824742268,0.0,1
2076,1.0,0.0,0.0,0
2077,0.9803921568627451,0.00980392156862745,0.00980392156862745,0
2078,1.0,0.0,0.0,0
2079,1.0,0.0,0.0,0
2080,1.0,0.0,0.0,0
2081,0.3225806451612903,0.6774193548387097,0.0,1
2082,1.0,0.0,0.0,0
2083,1.0,0.0,0.0,0
2084,1.0,0.0,0.0,0
2085,0.4915254237288135,0.5084745762711864,0.0,1
2086,1.0,0.0,0.0,0
2087,0.8725490196078431,0.0,0.12745098039215685,0
2088,0.98989898989899,0.0,0.010101010101010102,0
2089,1.0,0.0,0.0,0
2090,0.9677419354838709,0.03225806451612903,0.0,0
2091,1.0,0.0,0.0,0
2092,1.0,0.0,0.0,0
2093,1.0,0.0,0.0,0
2094,0.9900990099009901,0.009900990099009901,0.0,0
2095,1.0,0.0,0.0,0
2096,1.0,0.0,0.0,0
2097,0.03,0.03,0.94,2
2098,0.5064935064935066,0.0,0.4935064935064935,0
2099,0.970873786407767,0.019417475728155338,0.009708737864077669,0
2100,0.9900990099009901,0.009900990099009901,0.0,0
2101,0.9801980198019802,0.0,0.019801980198019802,0
2102,0.9900990099009901,0.0,0.009900990099009901,0
2103,0.9803921568627451,0.0196078431372549,0.0,0
2104,0.98,0.02,0.0,0
2105,0.8415841584158416,0.15841584158415842,0.0,0
2106,0.9900990099009901,0.009900990099009901,0.0,0
2107,0.058252427184466014,0.04854368932038835,0.8932038834951457,2
2108,0.9782608695652174,0.021739130434782608,0.0,0
2109,0.98989898989899,0.010101010101010102,0.0,0
2110,0.12037037037037036,0.8796296296296295,0.0,1
2111,0.9801980198019802,0.009900990099009901,0.009900990099009901,0
2112,1.0,0.0,0.0,0
2113,0.6448598130841122,0.0,0.3551401869158879,0
2114,0.5742574257425742,0.32673267326732675,0.09900990099009901,0
2115,1.0,0.0,0.0,0
2116,0.3513513513513514,0.6486486486486487,0.0,1
2117,0.9900990099009901,0.0,0.009900990099009901,0
2118,1.0,0.0,0.0,0
2119,0.9587628865979381,0.041237113402061855,0.0,0
2120,1.0,0.0,0.0,0
2121,1.0,0.0,0.0,0
2122,0.7627118644067797,0.21186440677966104,0.025423728813559324,0
2123,1.0,0.0,0.0,0
2124,1.0,0.0,0.0,0
2125,0.9702970297029703,0.019801980198019802,0.009900990099009901,0
2126,0.17777777777777778,0.8111111111111111,0.011111111111111112,1
2127,1.0,0.0,0.0,0
2128,0.9339622641509433,0.018867924528301886,0.04716981132075472,0
2129,0.989247311827957,0.01075268817204301,0.0,0
2130,1.0,0.0,0.0,0
2131,1.0,0.0,0.0,0
2132,1.0,0.0,0.0,0
2133,1.0,0.0,0.0,0
2134,1.0,0.0,0.0,0
2135,0.9595959595959596,0.04040404040404041,0.0,0
2136,1.0,0.0,0.0,0
2137,0.27956989247311825,0.7204301075268817,0.0,1
2138,1.0,0.0,0.0,0
2139,1.0,0.0,0.0,0
2140,0.8131868131868132,0.18681318681318682,0.0,0
2141,0.970873786407767,0.019417475728155338,0.009708737864077669,0
2142,0.9900990099009901,0.009900990099009901,0.0,0
2143,0.98,0.02,0.0,0
2144,0.23958333333333334,0.75,0.010416666666666668,1
2145,0.9494949494949495,0.05050505050505051,0.0,0
2146,0.009900990099009901,0.0,0.9900990099009901,2
2147,0.3384615384615384,0.0923076923076923,0.5692307692307692,2
2148,1.0,0.0,0.0,0
2149,0.13,0.86,0.01,1
2150,0.9574468085106382,0.0425531914893617,0.0,0
2151,1.0,0.0,0.0,0
2152,1.0,0.0,0.0,0
2153,0.7037037037037037,0.21296296296296297,0.08333333333333333,0
2154,1.0,0.0,0.0,0
2155,0.009900990099009901,0.0,0.9900990099009901,2
2156,1.0,0.0,0.0,0
2157,0.9896907216494846,0.010309278350515464,0.0,0
2158,0.7058823529411764,0.29411764705882354,0.0,0
2159,0.97,0.03,0.0,0
2160,1.0,0.0,0.0,0
2161,1.0,0.0,0.0,0
2162,0.9803921568627451,0.00980392156862745,0.00980392156862745,0
2163,0.8846153846153846,0.11538461538461538,0.0,0
2164,1.0,0.0,0.0,0
2165,0.98989898989899,0.0,0.010101010101010102,0
2166,1.0,0.0,0.0,0
2167,0.25925925925925924,0.7037037037037037,0.037037037037037035,1
2168,1.0,0.0,0.0,0
2169,1.0,0.0,0.0,0
2170,0.9611650485436893,0.019417475728155338,0.019417475728155338,0
2171,0.8,0.2,0.0,0
2172,1.0,0.0,0.0,0
2173,0.9803921568627451,0.0196078431372549,0.0,0
2174,0.11111111111111112,0.888888888888889,0.0,1
2175,0.9900990099009901,0.009900990099009901,0.0,0
2176,0.009708737864077669,0.029126213592233007,0.9611650485436893,2
2177,1.0,0.0,0.0,0
2178,1.0,0.0,0.0,0
2179,1.0,0.0,0.0,0
2180,1.0,0.0,0.0,0
2181,1.0,0.0,0.0,0
2182,0.9791666666666666,0.010416666666666668,0.010416666666666668,0
2183,0.9791666666666666,0.020833333333333336,0.0,0
2184,0.9523809523809523,0.0,0.047619047619047616,0
2185,0.9900990099009901,0.009900990099009901,0.0,0
2186,1.0,0.0,0.0,0
2187,0.8936170212765958,0.10638297872340427,0.0,0
2188,1.0,0.0,0.0,0
2189,0.0,0.09803921568627451,0.9019607843137255,2
2190,0.9900990099009901,0.009900990099009901,0.0,0
2191,1.0,0.0,0.0,0
2192,1.0,0.0,0.0,0
2193,0.10975609756097561,0.8902439024390244,0.0,1
2194,0.9333333333333332,0.06666666666666667,0.0,0
2195,0.96,0.01,0.03,0
2196,1.0,0.0,0.0,0
2197,1.0,0.0,0.0,0
2198,0.9897959183673469,0.010204081632653062,0.0,0
2199,0.0,0.10377358490566037,0.8962264150943395,2
